frame_id,dataset,source_video_id,frame_seconds,width,height,assigned_quota,assigned_batch_id,time_of_day,weather,lighting_type,is_indoor,people_count_bucket,has_clearly_visible_person,has_open_floor_or_ground_space,person_holding_object,has_wall_signage_visible,has_traffic_light_visible,traffic_light_state,has_stop_sign_visible,has_road_sign_visible,has_clear_road_ahead,vehicle_count_in_scene,has_visible_damage,has_undamaged_surface_target,has_handheld_object_visible,has_open_surface_space,family,tier,pool,assigned_variant,assigned_prompt_template,assigned_prompt_filled,flagged,flagged_reason,hero_candidate,target_time,target_weather,target_lighting,target_crowd,param_location,param_activity,param_clothing,param_original_object,param_new_object,param_person_reference,param_signage_type,param_current_color,param_target_color,param_hazard_type,param_vehicle_description,param_damage_type,param_surface_type,param_object_description,param_scene_type,param_time,param_count,param_setting,param_weather,param_traffic_density,param_scene,param_subject,t1_subtype,t2_subtype,assigned_item_id
ucf_crime_Normal_Videos_048_x264_35s,ucf_crime,Normal_Videos_048_x264,35.5,320,240,cctv_T1_train,cctv_train_T1,midday,indeterminate,fluorescent,1,moderate,1,1,0,0,,,,,,,,,,,cctv,T1,train,C,X-T1-LIGHTING-CCT,"Change the lighting in this surveillance camera frame from fluorescent to LED cool. Adjust color temperature, contrast, and brightness throughout the image. Do not change the time of day or weather. Keep all people, vehicles, objects, structures, and signage exactly as they appear. Make it look as photorealistic as possible. Change as little as possible beyond the lighting. Don't change any details of the original photo other than the lighting.",0,,0,,,LED cool,,,,,,,,,,,,,,,,,,,,,,,,LIGHTING,,item_00026_cctv_T1_train_C
ucf_crime_Normal_Videos_050_x264_14s,ucf_crime,Normal_Videos_050_x264,14.5,320,240,cctv_T1_test,cctv_test_T1,midday,overcast,daylight,0,empty,0,1,0,1,,,,,,,,,,,cctv,T1,test,A,X-T1-LIGHTING-CCT,"Change the lighting in this surveillance camera frame from daylight to LED cool. Adjust color temperature, contrast, and brightness throughout the image. Do not change the time of day or weather. Keep all people, vehicles, objects, structures, and signage exactly as they appear. Make it look as photorealistic as possible. Change as little as possible beyond the lighting. Don't change any details of the original photo other than the lighting.",0,,0,,,LED cool,,,,,,,,,,,,,,,,,,,,,,,,LIGHTING,,item_00186_cctv_T1_test_A
ucf_crime_Normal_Videos_175_x264_245s,ucf_crime,Normal_Videos_175_x264,245.7,320,240,cctv_T1_train,cctv_train_T1,midday,indeterminate,mixed,1,sparse,1,1,0,0,,,,,,,,,,,cctv,T1,train,B,X-T1-CROWD-CCT,"Change the number of people visible in this surveillance camera frame from approximately sparse to approximately moderate. Add additional people consistent with the setting. Keep the existing scene composition, lighting, and all non-person elements (vehicles, structures, objects, signage) exactly as they appear. Any people added or kept should match the lighting, scale, and style of the original. Make it look as photorealistic as possible. Don't change any details of the original photo other than the people count.",0,,0,,,,moderate,,,,,,,,,,,,,,,,,,,,,,,CROWD,,item_00019_cctv_T1_train_B
ucf_crime_Normal_Videos_246_x264_19s,ucf_crime,Normal_Videos_246_x264,19.2,320,240,cctv_T1_train,cctv_train_T1,indeterminate,indeterminate,fluorescent,1,sparse,1,1,0,0,,,,,,,,,,,cctv,T1,train,A,X-T1-LIGHTING-CCT,"Change the lighting in this surveillance camera frame from fluorescent to incandescent. Adjust color temperature, contrast, and brightness throughout the image. Do not change the time of day or weather. Keep all people, vehicles, objects, structures, and signage exactly as they appear. Make it look as photorealistic as possible. Change as little as possible beyond the lighting. Don't change any details of the original photo other than the lighting.",0,,0,,,incandescent,,,,,,,,,,,,,,,,,,,,,,,,LIGHTING,,item_00078_cctv_T1_train_A
ucf_crime_Normal_Videos_248_x264_20s,ucf_crime,Normal_Videos_248_x264,20,320,240,cctv_T1_test,cctv_test_T1,midday,clear,daylight,0,moderate,1,1,1,0,,,,,,,,,,,cctv,T1,test,A,X-T1-CROWD-CCT,"Change the number of people visible in this surveillance camera frame from approximately moderate to approximately sparse. Remove people from less-prominent areas of the scene first consistent with the setting. Keep the existing scene composition, lighting, and all non-person elements (vehicles, structures, objects, signage) exactly as they appear. Any people added or kept should match the lighting, scale, and style of the original. Make it look as photorealistic as possible. Don't change any details of the original photo other than the people count.",0,,0,,,,sparse,,,,,,,,,,,,,,,,,,,,,,,CROWD,,item_00195_cctv_T1_test_A
ucf_crime_Normal_Videos_453_x264_133s,ucf_crime,Normal_Videos_453_x264,133.3,320,240,cctv_T2_test_has_wall_signage_visible,cctv_test_T2,midday,clear,mixed,1,sparse,1,1,0,1,,,,,,,,,,,cctv,T2,test,C,X-T2-REMOVE-SIGNAGE-CCT,"Remove the directional sign located at approximately the wall on the right from this surveillance camera frame. Fill the area with content consistent with the surrounding wall, post, or background. Keep all people, vehicles, objects, and other signage exactly as they appear. Make it look as photorealistic as possible. The image should appear as if that sign had never been posted.",0,,0,,,,,the wall on the right,,,,,,directional sign,,,,,,,,,,,,,,,,,REMOVE-SIGNAGE,item_00222_cctv_T2_test_C
ucf_crime_Normal_Videos_621_x264_37s,ucf_crime,Normal_Videos_621_x264,37.7,320,240,cctv_T2_train_has_wall_signage_visible,cctv_train_T2,midday,clear,daylight,0,empty,0,1,0,1,,,,,,,,,,,cctv,T2,train,B,X-T2-REMOVE-SIGNAGE-CCT,"Remove the wall-mounted sign located at approximately above the doorway visible in the frame from this surveillance camera frame. Fill the area with content consistent with the surrounding wall, post, or background. Keep all people, vehicles, objects, and other signage exactly as they appear. Make it look as photorealistic as possible. The image should appear as if that sign had never been posted.",0,,0,,,,,above the doorway visible in the frame,,,,,,wall-mounted sign,,,,,,,,,,,,,,,,,REMOVE-SIGNAGE,item_00134_cctv_T2_train_B
ucf_crime_Normal_Videos_641_x264_14s,ucf_crime,Normal_Videos_641_x264,14,320,240,cctv_T1_test,cctv_test_T1,midday,indeterminate,fluorescent,1,sparse,1,1,0,1,,,,,,,,,,,cctv,T1,test,C,X-T1-TIME-CCT,"Shift the time of day in this surveillance camera frame from midday to dusk. Adjust lighting, shadow direction, sky color, and ambient brightness to match dusk. Keep all people, vehicles, objects, structures, and signage exactly as they appear in the original image — same positions, same poses, same details. Make it look as photorealistic as possible. Change as little as possible beyond the lighting and time-of-day cues. Don't change any details of the original photo other than what's needed for the time shift.",0,,0,dusk,,,,,,,,,,,,,,,,,,,,,,,,,,TIME,,item_00164_cctv_T1_test_C
ucf_crime_Normal_Videos_641_x264_34s,ucf_crime,Normal_Videos_641_x264,34.2,320,240,cctv_T2_test_person_holding_object,cctv_test_T2,midday,indeterminate,fluorescent,1,sparse,1,1,1,1,,,,,,,,,,,cctv,T2,test,A,X-T2-SWAP-OBJECT-CCT,"In this surveillance camera frame, find the bag held by or near the person nearest the center of the frame. Replace it with box of similar size. Match the lighting, shadow, and perspective of the original. Keep everything else exactly as it appears — same people, same poses, same scene. Make it look as photorealistic as possible. The substitution should be undetectable; the box should look like it was always there.",0,,0,,,,,,,,bag,box,the person nearest the center of the frame,,,,,,,,,,,,,,,,,,SWAP-OBJECT-CCT,item_00235_cctv_T2_test_A
ucf_crime_Normal_Videos_702_x264_9s,ucf_crime,Normal_Videos_702_x264,9.6,320,240,cctv_T2_train_has_wall_signage_visible,cctv_train_T2,midday,indeterminate,fluorescent,1,moderate,1,1,0,1,,,,,,,,,,,cctv,T2,train,C,X-T2-REMOVE-SIGNAGE-CCT,"Remove the notice posted on the wall located at approximately the background from this surveillance camera frame. Fill the area with content consistent with the surrounding wall, post, or background. Keep all people, vehicles, objects, and other signage exactly as they appear. Make it look as photorealistic as possible. The image should appear as if that sign had never been posted.",0,,0,,,,,the background,,,,,,notice posted on the wall,,,,,,,,,,,,,,,,,REMOVE-SIGNAGE,item_00123_cctv_T2_train_C
ucf_crime_Normal_Videos_717_x264_27s,ucf_crime,Normal_Videos_717_x264,27.2,320,240,cctv_T2_test_person_holding_object,cctv_test_T2,midday,indeterminate,fluorescent,1,moderate,1,1,1,1,,,,,,,,,,,cctv,T2,test,C,X-T2-SWAP-OBJECT-CCT,"In this surveillance camera frame, find the backpack held by or near the person closest to the camera. Replace it with duffel bag of similar size. Match the lighting, shadow, and perspective of the original. Keep everything else exactly as it appears — same people, same poses, same scene. Make it look as photorealistic as possible. The substitution should be undetectable; the duffel bag should look like it was always there.",0,,0,,,,,,,,backpack,duffel bag,the person closest to the camera,,,,,,,,,,,,,,,,,,SWAP-OBJECT-CCT,item_00237_cctv_T2_test_C
ucf_crime_Normal_Videos_722_x264_112s,ucf_crime,Normal_Videos_722_x264,112.4,320,240,cctv_T2_test_has_clearly_visible_person,cctv_test_T2,midday,indeterminate,fluorescent,1,moderate,1,1,0,1,,,,,,,,,,,cctv,T2,test,C,X-T2-REMOVE-PERSON-CCT,"Remove the person located at approximately the background from this surveillance camera frame. Fill the area where they were with content consistent with the rest of the scene (floor, wall, background as appropriate). Keep all other people, vehicles, objects, and structures exactly as they appear. Make it look as photorealistic as possible. The image should appear as if that person had never been there. Don't change any details of the original photo other than removing the specified person.",0,,0,,,,,the background,,,,,,,,,,,,,,,,,,,,,,,REMOVE-PERSON,item_00216_cctv_T2_test_C
ucf_crime_Normal_Videos_758_x264_32s,ucf_crime,Normal_Videos_758_x264,32.1,320,240,cctv_T1_test,cctv_test_T1,midday,indeterminate,mixed,1,busy,1,1,1,1,,,,,,,,,,,cctv,T1,test,A,X-T1-TIME-CCT,"Shift the time of day in this surveillance camera frame from midday to golden hour. Adjust lighting, shadow direction, sky color, and ambient brightness to match golden hour. Keep all people, vehicles, objects, structures, and signage exactly as they appear in the original image — same positions, same poses, same details. Make it look as photorealistic as possible. Change as little as possible beyond the lighting and time-of-day cues. Don't change any details of the original photo other than what's needed for the time shift.",0,,0,golden hour,,,,,,,,,,,,,,,,,,,,,,,,,,TIME,,item_00168_cctv_T1_test_A
ucf_crime_Normal_Videos_758_x264_4s,ucf_crime,Normal_Videos_758_x264,4.3,320,240,cctv_T2_test_person_holding_object,cctv_test_T2,midday,indeterminate,fluorescent,1,moderate,1,1,1,1,,,,,,,,,,,cctv,T2,test,A,X-T2-SWAP-OBJECT-CCT,"In this surveillance camera frame, find the briefcase held by or near the person on the right side of the frame. Replace it with box of similar size. Match the lighting, shadow, and perspective of the original. Keep everything else exactly as it appears — same people, same poses, same scene. Make it look as photorealistic as possible. The substitution should be undetectable; the box should look like it was always there.",0,,0,,,,,,,,briefcase,box,the person on the right side of the frame,,,,,,,,,,,,,,,,,,SWAP-OBJECT-CCT,item_00238_cctv_T2_test_A
ucf_crime_Normal_Videos_873_x264_11s,ucf_crime,Normal_Videos_873_x264,11.5,320,240,cctv_T1_train,cctv_train_T1,indeterminate,indeterminate,fluorescent,1,sparse,1,1,0,0,,,,,,,,,,,cctv,T1,train,B,X-T1-CROWD-CCT,"Change the number of people visible in this surveillance camera frame from approximately sparse to approximately moderate. Add additional people consistent with the setting. Keep the existing scene composition, lighting, and all non-person elements (vehicles, structures, objects, signage) exactly as they appear. Any people added or kept should match the lighting, scale, and style of the original. Make it look as photorealistic as possible. Don't change any details of the original photo other than the people count.",0,,0,,,,moderate,,,,,,,,,,,,,,,,,,,,,,,CROWD,,item_00007_cctv_T1_train_B
ucf_crime_Normal_Videos_887_x264_232s,ucf_crime,Normal_Videos_887_x264,232.1,320,240,cctv_T1_train,cctv_train_T1,night,indeterminate,mixed,0,empty,0,1,0,0,,,,,,,,,,,cctv,T1,train,A,X-T1-TIME-CCT,"Shift the time of day in this surveillance camera frame from night to golden hour. Adjust lighting, shadow direction, sky color, and ambient brightness to match golden hour. Keep all people, vehicles, objects, structures, and signage exactly as they appear in the original image — same positions, same poses, same details. Make it look as photorealistic as possible. Change as little as possible beyond the lighting and time-of-day cues. Don't change any details of the original photo other than what's needed for the time shift.",0,,0,golden hour,,,,,,,,,,,,,,,,,,,,,,,,,,TIME,,item_00048_cctv_T1_train_A
ucf_crime_Normal_Videos_891_x264_37s,ucf_crime,Normal_Videos_891_x264,37.7,320,240,cctv_T2_test_has_open_floor_or_ground_space,cctv_test_T2,midday,indeterminate,fluorescent,1,moderate,1,1,1,1,,,,,,,,,,,cctv,T2,test,B,X-T2-ADD-PERSON-CCT,"Add one person to this surveillance camera frame, positioned at approximately the right side of the frame. The person should appear to be looking at something in their hands, dressed in winter clothing — a coat and hat, and visible at a scale consistent with the existing scene. Match the lighting, color temperature, and camera quality of the original image. Keep all existing people, vehicles, objects, structures, and signage exactly as they appear. Make it look as photorealistic as possible. The added person should look as if they were in the original scene.",0,,0,,,,,the right side of the frame,looking at something in their hands,winter clothing — a coat and hat,,,,,,,,,,,,,,,,,,,,,ADD-PERSON,item_00203_cctv_T2_test_B
ucf_crime_Normal_Videos_892_x264_16s,ucf_crime,Normal_Videos_892_x264,16.6,320,240,cctv_T1_test,cctv_test_T1,midday,clear,daylight,0,sparse,1,1,0,0,,,,,,,,,,,cctv,T1,test,B,X-T1-CROWD-CCT,"Change the number of people visible in this surveillance camera frame from approximately sparse to approximately busy. Add additional people consistent with the setting. Keep the existing scene composition, lighting, and all non-person elements (vehicles, structures, objects, signage) exactly as they appear. Any people added or kept should match the lighting, scale, and style of the original. Make it look as photorealistic as possible. Don't change any details of the original photo other than the people count.",0,,0,,,,busy,,,,,,,,,,,,,,,,,,,,,,,CROWD,,item_00175_cctv_T1_test_B
ucf_crime_Normal_Videos_927_x264_16s,ucf_crime,Normal_Videos_927_x264,16.2,320,240,cctv_T1_train,cctv_train_T1,morning,clear,mixed,1,sparse,1,1,0,1,,,,,,,,,,,cctv,T1,train,A,X-T1-LIGHTING-CCT,"Change the lighting in this surveillance camera frame from mixed to dim. Adjust color temperature, contrast, and brightness throughout the image. Do not change the time of day or weather. Keep all people, vehicles, objects, structures, and signage exactly as they appear. Make it look as photorealistic as possible. Change as little as possible beyond the lighting. Don't change any details of the original photo other than the lighting.",0,,0,,,dim,,,,,,,,,,,,,,,,,,,,,,,,LIGHTING,,item_00018_cctv_T1_train_A
ucf_crime_Normal_Videos_931_x264_44s,ucf_crime,Normal_Videos_931_x264,44.6,320,240,cctv_T1_train,cctv_train_T1,midday,overcast,daylight,0,sparse,0,1,0,1,,,,,,,,,,,cctv,T1,train,B,X-T1-TIME-CCT,"Shift the time of day in this surveillance camera frame from midday to morning. Adjust lighting, shadow direction, sky color, and ambient brightness to match morning. Keep all people, vehicles, objects, structures, and signage exactly as they appear in the original image — same positions, same poses, same details. Make it look as photorealistic as possible. Change as little as possible beyond the lighting and time-of-day cues. Don't change any details of the original photo other than what's needed for the time shift.",0,,0,morning,,,,,,,,,,,,,,,,,,,,,,,,,,TIME,,item_00052_cctv_T1_train_B
ucf_crime_Normal_Videos_934_x264_29s,ucf_crime,Normal_Videos_934_x264,29.2,320,240,cctv_T1_train,cctv_train_T1,indeterminate,indeterminate,fluorescent,1,empty,0,1,0,0,,,,,,,,,,,cctv,T1,train,A,X-T1-TIME-CCT,"Shift the time of day in this surveillance camera frame from the current time of day to morning. Adjust lighting, shadow direction, sky color, and ambient brightness to match morning. Keep all people, vehicles, objects, structures, and signage exactly as they appear in the original image — same positions, same poses, same details. Make it look as photorealistic as possible. Change as little as possible beyond the lighting and time-of-day cues. Don't change any details of the original photo other than what's needed for the time shift.",0,,0,morning,,,,,,,,,,,,,,,,,,,,,,,,,,TIME,,item_00012_cctv_T1_train_A
ucf_crime_Normal_Videos_937_x264_11s,ucf_crime,Normal_Videos_937_x264,11.3,320,240,cctv_T2_train_person_holding_object,cctv_train_T2,midday,clear,daylight,0,moderate,1,1,1,0,,,,,,,,,,,cctv,T2,train,C,X-T2-SWAP-OBJECT-CCT,"In this surveillance camera frame, find the bag held by or near the person nearest the center of the frame. Replace it with box of similar size. Match the lighting, shadow, and perspective of the original. Keep everything else exactly as it appears — same people, same poses, same scene. Make it look as photorealistic as possible. The substitution should be undetectable; the box should look like it was always there.",0,,0,,,,,,,,bag,box,the person nearest the center of the frame,,,,,,,,,,,,,,,,,,SWAP-OBJECT-CCT,item_00145_cctv_T2_train_C
ucf_crime_Normal_Videos_937_x264_2s,ucf_crime,Normal_Videos_937_x264,2.5,320,240,cctv_T2_train_person_holding_object,cctv_train_T2,midday,clear,daylight,0,moderate,1,1,1,0,,,,,,,,,,,cctv,T2,train,C,X-T2-SWAP-OBJECT-CCT,"In this surveillance camera frame, find the phone held by or near the person on the left side of the frame. Replace it with small notebook of similar size. Match the lighting, shadow, and perspective of the original. Keep everything else exactly as it appears — same people, same poses, same scene. Make it look as photorealistic as possible. The substitution should be undetectable; the small notebook should look like it was always there.",0,,0,,,,,,,,phone,small notebook,the person on the left side of the frame,,,,,,,,,,,,,,,,,,SWAP-OBJECT-CCT,item_00151_cctv_T2_train_C
ucf_crime_Normal_Videos_938_x264_16s,ucf_crime,Normal_Videos_938_x264,16.4,320,240,cctv_T1_train,cctv_train_T1,indeterminate,indeterminate,fluorescent,1,sparse,1,1,0,0,,,,,,,,,,,cctv,T1,train,C,X-T1-TIME-CCT,"Shift the time of day in this surveillance camera frame from the current time of day to night. Adjust lighting, shadow direction, sky color, and ambient brightness to match night. Keep all people, vehicles, objects, structures, and signage exactly as they appear in the original image — same positions, same poses, same details. Make it look as photorealistic as possible. Change as little as possible beyond the lighting and time-of-day cues. Don't change any details of the original photo other than what's needed for the time shift.",0,,0,night,,,,,,,,,,,,,,,,,,,,,,,,,,TIME,,item_00056_cctv_T1_train_C
ucf_crime_Normal_Videos012_x264_8s,ucf_crime,Normal_Videos012_x264,8.2,320,240,cctv_T2_train_person_holding_object,cctv_train_T2,morning,indeterminate,fluorescent,1,moderate,1,1,1,1,,,,,,,,,,,cctv,T2,train,A,X-T2-SWAP-OBJECT-CCT,"In this surveillance camera frame, find the briefcase held by or near the person on the right side of the frame. Replace it with box of similar size. Match the lighting, shadow, and perspective of the original. Keep everything else exactly as it appears — same people, same poses, same scene. Make it look as photorealistic as possible. The substitution should be undetectable; the box should look like it was always there.",0,,0,,,,,,,,briefcase,box,the person on the right side of the frame,,,,,,,,,,,,,,,,,,SWAP-OBJECT-CCT,item_00158_cctv_T2_train_A
ucf_crime_Normal_Videos023_x264_41s,ucf_crime,Normal_Videos023_x264,41.4,320,240,cctv_T2_test_has_wall_signage_visible,cctv_test_T2,indeterminate,indeterminate,fluorescent,1,empty,0,1,0,1,,,,,,,,,,,cctv,T2,test,A,X-T2-REMOVE-SIGNAGE-CCT,"Remove the notice posted on the wall located at approximately the background from this surveillance camera frame. Fill the area with content consistent with the surrounding wall, post, or background. Keep all people, vehicles, objects, and other signage exactly as they appear. Make it look as photorealistic as possible. The image should appear as if that sign had never been posted.",0,,0,,,,,the background,,,,,,notice posted on the wall,,,,,,,,,,,,,,,,,REMOVE-SIGNAGE,item_00223_cctv_T2_test_A
ucf_crime_Normal_Videos035_x264_210s,ucf_crime,Normal_Videos035_x264,210.7,320,240,cctv_T1_train,cctv_train_T1,indeterminate,indeterminate,fluorescent,1,moderate,1,1,0,0,,,,,,,,,,,cctv,T1,train,A,X-T1-LIGHTING-CCT,"Change the lighting in this surveillance camera frame from fluorescent to dim. Adjust color temperature, contrast, and brightness throughout the image. Do not change the time of day or weather. Keep all people, vehicles, objects, structures, and signage exactly as they appear. Make it look as photorealistic as possible. Change as little as possible beyond the lighting. Don't change any details of the original photo other than the lighting.",0,,0,,,dim,,,,,,,,,,,,,,,,,,,,,,,,LIGHTING,,item_00066_cctv_T1_train_A
ucf_crime_Normal_Videos039_x264_37s,ucf_crime,Normal_Videos039_x264,37.4,320,240,cctv_T2_test_has_clearly_visible_person,cctv_test_T2,indeterminate,indeterminate,fluorescent,1,moderate,1,1,0,1,,,,,,,,,,,cctv,T2,test,B,X-T2-REMOVE-PERSON-CCT,"Remove the person located at approximately the left side of the frame from this surveillance camera frame. Fill the area where they were with content consistent with the rest of the scene (floor, wall, background as appropriate). Keep all other people, vehicles, objects, and structures exactly as they appear. Make it look as photorealistic as possible. The image should appear as if that person had never been there. Don't change any details of the original photo other than removing the specified person.",0,,0,,,,,the left side of the frame,,,,,,,,,,,,,,,,,,,,,,,REMOVE-PERSON,item_00218_cctv_T2_test_B
ucf_crime_Normal_Videos049_x264_29s,ucf_crime,Normal_Videos049_x264,29.3,320,240,cctv_T2_test_has_open_floor_or_ground_space,cctv_test_T2,indeterminate,indeterminate,fluorescent,1,sparse,1,1,0,0,,,,,,,,,,,cctv,T2,test,C,X-T2-ADD-PERSON-CCT,"Add one person to this surveillance camera frame, positioned at approximately the left side of the frame. The person should appear to be carrying a bag, dressed in business casual — a button-up shirt and slacks, and visible at a scale consistent with the existing scene. Match the lighting, color temperature, and camera quality of the original image. Keep all existing people, vehicles, objects, structures, and signage exactly as they appear. Make it look as photorealistic as possible. The added person should look as if they were in the original scene.",0,,0,,,,,the left side of the frame,carrying a bag,business casual — a button-up shirt and slacks,,,,,,,,,,,,,,,,,,,,,ADD-PERSON,item_00207_cctv_T2_test_C
ucf_crime_Normal_Videos054_x264_23s,ucf_crime,Normal_Videos054_x264,23.8,320,240,cctv_T1_test,cctv_test_T1,midday,indeterminate,mixed,1,sparse,1,1,0,0,,,,,,,,,,,cctv,T1,test,C,X-T1-LIGHTING-CCT,"Change the lighting in this surveillance camera frame from mixed to dim. Adjust color temperature, contrast, and brightness throughout the image. Do not change the time of day or weather. Keep all people, vehicles, objects, structures, and signage exactly as they appear. Make it look as photorealistic as possible. Change as little as possible beyond the lighting. Don't change any details of the original photo other than the lighting.",0,,0,,,dim,,,,,,,,,,,,,,,,,,,,,,,,LIGHTING,,item_00194_cctv_T1_test_C
ucf_crime_Normal_Videos057_x264_43s,ucf_crime,Normal_Videos057_x264,43.6,320,240,cctv_T2_test_has_wall_signage_visible,cctv_test_T2,midday,indeterminate,fluorescent,1,sparse,1,1,1,1,,,,,,,,,,,cctv,T2,test,A,X-T2-REMOVE-SIGNAGE-CCT,"Remove the wall-mounted sign located at approximately above the doorway visible in the frame from this surveillance camera frame. Fill the area with content consistent with the surrounding wall, post, or background. Keep all people, vehicles, objects, and other signage exactly as they appear. Make it look as photorealistic as possible. The image should appear as if that sign had never been posted.",0,,0,,,,,above the doorway visible in the frame,,,,,,wall-mounted sign,,,,,,,,,,,,,,,,,REMOVE-SIGNAGE,item_00229_cctv_T2_test_A
ucf_crime_Normal_Videos057_x264_87s,ucf_crime,Normal_Videos057_x264,87.8,320,240,cctv_T2_test_has_wall_signage_visible,cctv_test_T2,midday,indeterminate,fluorescent,1,sparse,1,1,0,1,,,,,,,,,,,cctv,T2,test,B,X-T2-REMOVE-SIGNAGE-CCT,"Remove the directional sign located at approximately the wall on the right from this surveillance camera frame. Fill the area with content consistent with the surrounding wall, post, or background. Keep all people, vehicles, objects, and other signage exactly as they appear. Make it look as photorealistic as possible. The image should appear as if that sign had never been posted.",0,,0,,,,,the wall on the right,,,,,,directional sign,,,,,,,,,,,,,,,,,REMOVE-SIGNAGE,item_00227_cctv_T2_test_B
ucf_crime_Normal_Videos077_x264_24s,ucf_crime,Normal_Videos077_x264,24.1,320,240,cctv_T1_test,cctv_test_T1,midday,overcast,daylight,0,sparse,1,1,0,0,,,,,,,,,,,cctv,T1,test,A,X-T1-LIGHTING-CCT,"Change the lighting in this surveillance camera frame from daylight to incandescent. Adjust color temperature, contrast, and brightness throughout the image. Do not change the time of day or weather. Keep all people, vehicles, objects, structures, and signage exactly as they appear. Make it look as photorealistic as possible. Change as little as possible beyond the lighting. Don't change any details of the original photo other than the lighting.",0,,0,,,incandescent,,,,,,,,,,,,,,,,,,,,,,,,LIGHTING,,item_00174_cctv_T1_test_A
ucf_crime_Normal_Videos089_x264_443s,ucf_crime,Normal_Videos089_x264,443.8,320,240,cctv_T1_train,cctv_train_T1,indeterminate,indeterminate,mixed,1,sparse,1,1,0,1,,,,,,,,,,,cctv,T1,train,C,X-T1-LIGHTING-CCT,"Change the lighting in this surveillance camera frame from mixed to dim. Adjust color temperature, contrast, and brightness throughout the image. Do not change the time of day or weather. Keep all people, vehicles, objects, structures, and signage exactly as they appear. Make it look as photorealistic as possible. Change as little as possible beyond the lighting. Don't change any details of the original photo other than the lighting.",0,,0,,,dim,,,,,,,,,,,,,,,,,,,,,,,,LIGHTING,,item_00002_cctv_T1_train_C
ucf_crime_Normal_Videos091_x264_593s,ucf_crime,Normal_Videos091_x264,593.4,320,240,cctv_T2_train_person_holding_object,cctv_train_T2,midday,clear,daylight,0,busy,1,1,1,1,,,,,,,,,,,cctv,T2,train,B,X-T2-SWAP-OBJECT-CCT,"In this surveillance camera frame, find the phone held by or near the person on the left side of the frame. Replace it with small notebook of similar size. Match the lighting, shadow, and perspective of the original. Keep everything else exactly as it appears — same people, same poses, same scene. Make it look as photorealistic as possible. The substitution should be undetectable; the small notebook should look like it was always there.",0,,0,,,,,,,,phone,small notebook,the person on the left side of the frame,,,,,,,,,,,,,,,,,,SWAP-OBJECT-CCT,item_00141_cctv_T2_train_B
ucf_crime_Normal_Videos094_x264_3s,ucf_crime,Normal_Videos094_x264,3.2,320,240,cctv_T2_train_has_clearly_visible_person,cctv_train_T2,midday,indeterminate,fluorescent,1,sparse,1,1,0,0,,,,,,,,,,,cctv,T2,train,B,X-T2-REMOVE-PERSON-CCT,"Remove the person located at approximately the background from this surveillance camera frame. Fill the area where they were with content consistent with the rest of the scene (floor, wall, background as appropriate). Keep all other people, vehicles, objects, and structures exactly as they appear. Make it look as photorealistic as possible. The image should appear as if that person had never been there. Don't change any details of the original photo other than removing the specified person.",0,,0,,,,,the background,,,,,,,,,,,,,,,,,,,,,,,REMOVE-PERSON,item_00118_cctv_T2_train_B
ucf_crime_Normal_Videos095_x264_3s,ucf_crime,Normal_Videos095_x264,3.2,320,240,cctv_T1_train,cctv_train_T1,midday,clear,daylight,0,empty,0,1,0,0,,,,,,,,,,,cctv,T1,train,C,X-T1-TIME-CCT,"Shift the time of day in this surveillance camera frame from midday to dusk. Adjust lighting, shadow direction, sky color, and ambient brightness to match dusk. Keep all people, vehicles, objects, structures, and signage exactly as they appear in the original image — same positions, same poses, same details. Make it look as photorealistic as possible. Change as little as possible beyond the lighting and time-of-day cues. Don't change any details of the original photo other than what's needed for the time shift.",0,,0,dusk,,,,,,,,,,,,,,,,,,,,,,,,,,TIME,,item_00020_cctv_T1_train_C
ucf_crime_Normal_Videos119_x264_31s,ucf_crime,Normal_Videos119_x264,31.6,320,240,cctv_T2_train_has_wall_signage_visible,cctv_train_T2,midday,indeterminate,fluorescent,1,empty,0,1,0,1,,,,,,,,,,,cctv,T2,train,C,X-T2-REMOVE-SIGNAGE-CCT,"Remove the wall-mounted sign located at approximately above the doorway visible in the frame from this surveillance camera frame. Fill the area with content consistent with the surrounding wall, post, or background. Keep all people, vehicles, objects, and other signage exactly as they appear. Make it look as photorealistic as possible. The image should appear as if that sign had never been posted.",0,,0,,,,,above the doorway visible in the frame,,,,,,wall-mounted sign,,,,,,,,,,,,,,,,,REMOVE-SIGNAGE,item_00129_cctv_T2_train_C
ucf_crime_Normal_Videos120_x264_28s,ucf_crime,Normal_Videos120_x264,28.1,320,240,cctv_T2_train_has_wall_signage_visible,cctv_train_T2,evening,indeterminate,mixed,0,moderate,1,1,0,1,,,,,,,,,,,cctv,T2,train,C,X-T2-REMOVE-SIGNAGE-CCT,"Remove the warning sign located at approximately the upper area of the frame from this surveillance camera frame. Fill the area with content consistent with the surrounding wall, post, or background. Keep all people, vehicles, objects, and other signage exactly as they appear. Make it look as photorealistic as possible. The image should appear as if that sign had never been posted.",0,,0,,,,,the upper area of the frame,,,,,,warning sign,,,,,,,,,,,,,,,,,REMOVE-SIGNAGE,item_00120_cctv_T2_train_C
